ENTREZID,SYMBOL,logFC,logCPM,F,PValue,FDR
100040298,Gm15501,-0.595300543364426,7.38190124392717,11.2386167589522,0.00214419941781098,0.0207465987813046
66536,Nipsnap3b,-0.48930660377102,4.80042581349539,11.2371388003343,0.00214544448260865,0.0207512582180856
238799,Tnpo1,-0.531356619043724,6.24885315028298,11.2243405213588,0.00215625859097624,0.0208484355190834
66218,Ndufb9,-0.688333769964472,6.85371379730154,11.2222703952055,0.00215801327494298,0.0208527239621456
69028,Mitd1,-0.742685022689217,4.2984616732334,11.2216379802026,0.00215854962967396,0.0208527239621456
69692,Hddc2,-0.840047595144296,3.54304426382403,11.2211025595887,0.00215900383492688,0.0208527239621456
68121,Cep70,-0.86465934781675,3.75725130747269,11.2184824830832,0.00216122796658474,0.020866790374354
66263,1810014B01Rik,-0.876059113946088,2.24767127100314,11.2172534260853,0.00216227213751235,0.0208694582476733
12763,Cmah,-1.29583297071306,6.11634505546313,11.4393254716056,0.00216354625728209,0.0208743428209691
84505,Setdb1,-0.677512241448773,5.6037689264835,11.2130110721739,0.00216588048574232,0.0208894484464125
100042948,Gm15760,-1.15878832883747,0.562271887880787,11.2086122543601,0.00216962875090326,0.0209150639937552
67463,Poc5,-0.633358643916057,3.85555865053806,11.208088578878,0.00217007544289303,0.0209150639937552
67759,Plgrkt,-0.615444875718934,5.16608177637391,11.2055661309067,0.0021722284609533,0.0209283932436192
56017,Slc2a8,-1.01295228668524,2.75660394764942,11.2043256259575,0.00217328812755249,0.0209311828556872
65970,Lima1,0.809704401301318,5.88861005783024,11.2010730196684,0.00217606921475783,0.0209505438143475
26446,Psmb3,-0.588592470918977,6.63453406028125,11.1991191922532,0.00217774164155221,0.0209592209899956
14381,G6pdx,-0.569639065215569,5.71612651402493,11.1976352414264,0.002179012789067,0.0209640313607263
226122,Ubtd1,0.869970178009147,2.93885857232558,11.1902490083409,0.00218535168824423,0.0210175773300743
67811,Poldip2,-0.541551329982212,6.05086603949109,11.1872341054746,0.00218794478597457,0.0210350729883278
327826,Frs2,-0.525297762178895,4.99425523817296,11.1857549734745,0.00218921818670362,0.0210398730892566
217039,Ggnbp2,-0.476369613665143,6.60395634308547,11.1780804314999,0.0021958380857634,0.0210886207010046
16408,Itgal,0.798618909562673,7.43304040482129,11.1773645172446,0.00219645671476153,0.0210886207010046
241322,Zbtb6,-0.649793312032481,3.57691005834165,11.177177708923,0.00219661816860606,0.0210886207010046
100042634,Gm3940,-0.67528255807737,4.37442998989862,11.1745387915642,0.00219890028358677,0.0210998700964958
14433,Gapdh,-0.701842714668358,9.12895863802378,11.1737530397929,0.00219958028785842,0.0210998700964958
108645,Mat2b,-0.464852201359414,6.11884190194829,11.173130841864,0.00220011890994772,0.0210998700964958
382066,Prdm10,-0.980543429244134,2.86207509738772,11.1685020628374,0.00220413038850863,0.021130885301332
20826,Snu13,-0.610674221358372,6.95958861840146,11.1652391237763,0.00220696290181966,0.0211384885888352
234023,Arglu1,-0.663197112731057,5.34018794035405,11.1650854425707,0.00220709640684949,0.0211384885888352
19035,Ppib,-0.434821847062771,6.32538042631581,11.164900905614,0.00220725672817669,0.0211384885888352
56529,Sec11a,-0.470034871496002,5.76116177443601,11.1625374976452,0.00220931110813898,0.0211507103233918
29815,Bcar3,1.22172052851886,4.5274413637311,11.2665782036845,0.00221603501216529,0.0212076111252255
269254,Setx,-0.64801531587304,6.67045839904279,11.1521505560679,0.00221836430129745,0.0212224298996703
67994,Mrps11,-0.753304209640769,3.86334108407537,11.1496107945971,0.00222058400386093,0.0212361902325602
668572,2610021A01Rik,-0.72518334863688,3.76097207842156,11.1467748688993,0.00222306537006061,0.0212524423822995
224671,Btbd9,0.664647665386412,4.85386179018133,11.1448167657293,0.00222478040231303,0.0212613595479838
71740,Nectin4,1.49987301544537,1.12568193536166,11.1339151913457,0.00223435473938848,0.0213453523591703
140810,Ttbk2,-0.579511057218773,4.35456597497064,11.1277614985921,0.00223977878719389,0.0213896513201485
329065,Scd4,1.47853562673978,1.57694271188849,11.1213519332402,0.00224544342228453,0.0214362159375733
13494,Drg1,-0.463664421309874,6.34305852254193,11.115936931297,0.00225024108637373,0.0214744741876937
12309,S100g,5.07203066812844,1.25675462825978,11.3553724889091,0.00225188327681548,0.0214756173008838
69047,Atp2c2,-2.6517069370594,-2.74039351370805,11.255520843597,0.00225212145047998,0.0214756173008838
212999,Tnpo2,-0.480174201150401,6.24177654183474,11.1131311428898,0.00225273133392765,0.0214756173008838
110052,Dek,-0.811745730949482,8.03555322403053,11.110152882728,0.00225537789874725,0.021493308523861
68115,Maip1,-0.546656457971198,3.60787584287887,11.1082711452864,0.00225705178600285,0.0215017211678134
68879,Prpf6,-0.493899447275444,5.93689708703009,11.1039461709639,0.00226090410328865,0.0215308733788655
16976,Lrpap1,-0.513247534299818,5.63368081651447,11.0999065989864,0.0022645085934666,0.0215531889696019
68193,Rpl24,-0.436997263112716,8.61467174805222,11.0995428964842,0.00226483342643891,0.0215531889696019
17827,Mtx1,-0.562174523154991,4.74799443754045,11.0965786279015,0.00226748276706593,0.021570848486554
22225,Usp5,-0.531324063262132,6.39015081695186,11.0938428042828,0.0022699308897227,0.0215865821034896
230824,Grhl3,1.91568864174275,-0.35397634960747,11.091716276314,0.00227183575341583,0.021597140238576
98193,Dcaf8,-0.358289511993625,7.06141575933029,11.0902571324344,0.00227314379368194,0.0216020192896789
67657,Rabl3,-0.601728239352282,3.30364992227018,11.0860000337463,0.00227696467199911,0.0216307664523816
621976,Tmem170b,-0.716177362717223,4.2306137919984,11.0771183406928,0.0022849585157603,0.0216926474302162
68598,Dnajc8,-0.439380805661694,6.95305060305568,11.0769893223616,0.00228507485899809,0.0216926474302162
100503676,Gm38426,-1.2105401341581,-0.443266260246956,11.073603628733,0.00228813021094486,0.021714068087734
56088,Psmg1,-0.59928339098706,4.36747038755321,11.0723683468339,0.00228924605987946,0.0217170745764272
192196,Luc7l2,-0.552383152077925,6.97148157756242,11.0635682202033,0.00229721229776878,0.0217850429312832
81703,Jdp2,1.55235677221835,2.75058721210605,11.1165597775825,0.00229882991465882,0.0217927792990974
225049,Ttc7,-0.604829650615577,6.1083262478045,11.0583333604678,0.0023019652427181,0.0217939738602848
69694,Tatdn1,-0.647067812334456,2.83423017214794,11.0582206645443,0.00230206768017466,0.0217939738602848
26445,Psmb2,-0.465751014309979,6.51530643326073,11.0581527764239,0.00230212939095124,0.0217939738602848
75565,Sgf29,-0.568766141971126,3.94531312779034,11.0581153677276,0.00230216339647808,0.0217939738602848
234549,Heatr3,-0.621813063101958,5.26985086914539,11.0566332640894,0.00230351110381492,0.0217991393769449
385454,Gm5396,-5.45665246231052,-4.68666757352576,11.7882591303872,0.00230724838080406,0.0218269069759392
219249,Tdrd3,-0.498923347246253,4.09143547285131,11.0472181106435,0.00231209233092199,0.0218651208984442
72482,Acbd6,-0.51372669934036,4.3244450330847,11.0426159299386,0.0023162993840997,0.0218914974812016
77519,Zfp266,-0.544350996758138,5.58730902752106,11.0424050089846,0.00231649239324242,0.0218914974812016
70317,Arl16,-0.556286207363615,3.3893266899337,11.0403317746671,0.00231839048511322,0.0219018196019785
21848,Trim24,-0.616229962097922,5.75293197499055,11.0327956581677,0.00232530406511988,0.0219594993696641
66109,Tspan13,-0.600928695766053,5.96215349686987,11.0315719935658,0.00232642873666986,0.021962489278899
624784,Gm9855,-0.586470773259165,5.09109912940622,11.0304395134049,0.00232747012161398,0.0219646911233841
100088,Rcc1,-0.800475180621575,5.82288534500198,11.017484483581,0.00233941879218669,0.0220697894317397
242406,Rgp1,-0.521669869999808,5.58969825589213,11.013114824966,0.00234346387247905,0.0220958192811877
219103,Cenpj,-0.635505518957344,4.30336316318359,11.0127478517601,0.00234380392905052,0.0220958192811877
20133,Rrm1,-1.04067016217584,8.07508703860647,11.0894045789931,0.00235546515089184,0.0221980538613347
55936,Ctps2,-0.687923967018147,5.15533261695045,10.9973471110375,0.00235812300616165,0.0222153986774584
668158,Ccdc85c,1.27737639808376,1.0787537488787,10.9959075931339,0.00235946621905642,0.0222203507857708
100043674,Rbx1-ps,-0.55434736897353,3.23477405837416,10.9947214288349,0.00236057364615158,0.0222230797120726
13196,Asap1,-0.552095254942736,6.2377457928465,10.9801087917961,0.0023742622476759,0.0223442083204928
66456,2810001G20Rik,-0.867448077143292,2.55694614194199,10.9766573074631,0.00237750792116066,0.0223670085805557
668936,Rpl5-ps2,-0.514343093932277,7.09680838064074,10.9755835501781,0.00237851862337691,0.022368774278464
106840,Unc119b,-0.562559632688175,5.55454463363873,10.9745930288648,0.00237945138722202,0.0223698060371177
98417,Cnih4,-0.483714921921453,4.55680847261427,10.9727216250512,0.00238121474287274,0.0223786429794392
72649,Tmem209,-0.53973255897904,5.02449245518277,10.9698720682814,0.00238390247571234,0.0223961581014122
70285,Rpf1,-0.52094026705412,5.06370563179454,10.9621036127397,0.00239124634952899,0.0224573892653243
72462,Rrp1b,0.833338160077932,4.62279854179093,10.9597684672233,0.00239345862105038,0.0224704013338612
109054,Pfdn4,-0.631614796821104,3.60473781781669,10.9487392346239,0.00240393728819389,0.0225609846532533
100039571,Gm10335,-0.519941495326431,7.9751003843312,10.9443081229294,0.00240816108573167,0.0225928236620991
14660,Gls,-0.685423826658779,5.85797080665185,10.9366594720181,0.00241547067427563,0.0226535809027389
100043755,Gm10132,-0.513972108258533,7.97491927872821,10.9352746114185,0.00241679669351179,0.022658198459109
57837,Eral1,-0.50738388878254,4.01084039115221,10.9334147412299,0.00241857877134509,0.0226670870435822
211305,Fbxw13,-3.77265113040378,-3.17721775296394,11.6513077884097,0.00242131802316386,0.0226849371084352
14030,Ewsr1,-0.533114407310947,7.90582722203016,10.9268068018983,0.00242492175948658,0.0227036885765257
272027,Tstd2,-0.616038651364411,4.03863922141343,10.9267356310755,0.00242499017394511,0.0227036885765257
60365,Rbm8a,-0.451462667065583,6.18267321706577,10.9235200561195,0.00242808337978756,0.0227248203096577
66311,Cenpw,-1.14753615389412,2.58634399579225,10.9212915837976,0.00243022953623234,0.0227370769587809
237387,Lrrc3,1.00329590152006,5.13419091985287,10.9371477396235,0.00243119201828972,0.0227382545991385
21923,Tnc,1.12461054031389,5.47529651247729,11.0290445146168,0.00243249277616107,0.0227425941394158
108089,Rnf144a,-0.931578041890209,4.4100926071723,10.9150318251032,0.00243626899060791,0.0227700670205407
53598,Dctn3,-0.526579022148462,4.54981479159865,10.9081355510965,0.00244294124924816,0.02282457896642
56292,Naa10,-0.693251013254811,5.20159217808369,10.90577847813,0.00244522625992582,0.0228380771541319
171405,Slc22a27,4.41964351279874,5.4421794709368,11.35001048752,0.00244634812858941,0.0228407062133053
66810,Rbm22,-0.437782878038071,5.94203448089885,10.9009903112454,0.00244987511901727,0.0228657815452508
108154,Adamts6,-1.16011366558477,2.76585308625209,10.8999639534227,0.00245087285228901,0.0228672410753048
233552,Gdpd5,1.12128233750946,2.23915255583866,10.8963953690443,0.00245434531314825,0.0228917814914401
209357,Gtf2h3,-0.580785936231756,4.66551138045503,10.8946188373134,0.00245607596435997,0.0229000647119519
11777,Ap3s1,-0.660121001004914,4.63079357149797,10.8920647922748,0.00245856634886147,0.0229154234553175
102060,Gadd45gip1,-0.873917901372846,4.08221001859782,10.8850569303351,0.00246541349534263,0.02297136557762
72723,Zfp74,-0.640832640948389,3.15042747543107,10.8833843386689,0.00246705075800041,0.0229787431637057
72500,Ier5l,1.80560807588067,-1.64531839874829,10.8822017214308,0.00246820910125761,0.022981656445043
20852,Stat6,0.639149658144617,6.80377957260824,10.8808893243863,0.00246949524522499,0.0229857572842363
64707,Suv39h2,-1.15932610296778,2.66049899621257,10.8799160724441,0.00247044949373219,0.0229867671311698
74199,Vit,-2.9258855564232,-1.25364049463374,11.3605718549792,0.00247500373028073,0.0230212615966119
100929,Tyw1,-0.488411058972451,4.43460582809794,10.8713634820452,0.00247885216228261,0.0230491696608549
218756,Slc4a7,-0.701140338794358,4.07604092947575,10.8635460340579,0.00248655946489968,0.0231129273927867
97761,Sgsm2,0.720342896188467,3.30986280103861,10.8592497865814,0.00249080614972601,0.0231444855874882
103733,Tubg1,-0.866612192166354,5.34156936862005,10.8573361061181,0.00249270026380271,0.0231541696752884
319581,Xkr5,-1.32360340214013,1.51228535494095,10.8544419096226,0.00249556781213245,0.023172886083344
56809,Gmeb1,-0.459041984106735,4.86958007996252,10.8521076507772,0.0024978831629145,0.023184094616546
27395,Mrpl15,-0.536330414334244,5.55573113375472,10.8515053824062,0.00249848092762291,0.023184094616546
64213,St7,-0.528047269005441,4.23873248159281,10.8503284406756,0.00249964951249654,0.023187021877182
74492,Kbtbd13,2.43209910309327,-1.65209702393307,10.8445008808107,0.00250544436117474,0.0232328462273519
19299,Abcd3,-0.631167452465496,7.11841727844647,10.8413765244177,0.00250855712795543,0.0232442150908108
67249,Tbc1d19,-0.749423116823913,2.37213397963038,10.8411333588642,0.00250879956588888,0.0232442150908108
73225,Fam118a,0.726362789435688,3.3804985383717,10.840695610981,0.00250923606742113,0.0232442150908108
99100,Cep152,-0.693858641919627,4.21226888954786,10.8391363068038,0.00251079159574739,0.0232507000956792
231876,Lmtk2,-0.512828208244998,5.07969408344408,10.8351308218452,0.00251479213706697,0.0232798145413294
100504309,Smim27,-0.769218212292284,0.74070426371234,10.8308278378677,0.00251909744947968,0.0233117295129071
105837,Mtbp,-0.735086088603796,4.01842246613739,10.8270058332998,0.00252292817004852,0.0233392323804455
75826,Senp2,-0.542553889403685,6.00227492438956,10.8235097153338,0.00252643774770259,0.0233564830450186
228491,Zfp770,-0.739517628232467,3.8301034926264,10.8234361520013,0.00252651165062566,0.0233564830450186
70052,Prpf4,-0.5920375359154,5.1579994819342,10.8209817905639,0.00252897867545109,0.0233713401632387
67059,Ola1,-0.503515738462289,5.89056611563718,10.8150280151846,0.00253497394135232,0.0234187820367147
12370,Casp8,-0.591463498691828,5.81490100068907,10.8108799173018,0.00253915998039113,0.0234494832168027
19359,Rad23b,-0.557447729657409,6.97178527784298,10.8085044916636,0.0025415604803947,0.0234636794485895
100710,Pds5b,-0.566100880575023,6.57322062419068,10.8045739099635,0.00254553791474772,0.023492419349721
14080,Fabp1,3.45265379305608,9.71473866816508,11.2757970066669,0.00254876921139872,0.0235096301944416
14622,Gjb5,3.01646639511042,-1.75643780979121,10.8010270567515,0.00254913279307625,0.0235096301944416
69957,Cdc16,-0.444774982988771,5.76388846361016,10.7959910569406,0.00255424636472073,0.0235364945362146
171286,Slc12a8,1.42360265154044,-0.746696740200181,10.7956850206063,0.00255455747047017,0.0235364945362146
56369,Apip,-0.595257446544959,4.1520921116224,10.7949991832418,0.00255525481657529,0.0235364945362146
69804,Tmem147,-0.589290504795333,5.33986421813828,10.7947486563986,0.00255550959845356,0.0235364945362146
13001,Csnk2b,-0.469711228053551,6.56320095414126,10.7938693820271,0.00255640402298064,0.0235367564161893
117146,Ube3b,-0.551865009705656,6.47697188203293,10.7928741360248,0.00255741682361917,0.0235381076360127
66306,Fam53c,-0.484870534629157,4.75125201747214,10.7866044174364,0.00256380706178013,0.0235889343710637
210135,Zfp180,-0.483625797936077,4.99267108879593,10.783235665609,0.00256724766035451,0.0236125970087226
93871,Brwd1,-0.648772287681036,5.9798143022391,10.7789454990593,0.00257163651616315,0.0236336536738594
382255,Gm1720,3.38827033386997,-3.5252591465953,11.4807618387021,0.00257210272026462,0.0236336536738594
71177,Ints13,-0.600408489923292,5.77536623986662,10.7784482896208,0.00257214568480356,0.0236336536738594
217707,Coq6,-0.748269840210036,3.9163281793751,10.7736214619663,0.00257709424993221,0.0236711201821249
238037,Wdcp,-0.931272326896611,1.71313774867457,10.7718180719543,0.00257894575008201,0.0236801238315807
72461,Prcp,-0.632896199232558,5.52374160263176,10.7690400640841,0.00258180066864656,0.0236983317707345
74268,Aven,-0.585821729066058,3.96965949968799,10.7660721649537,0.0025848544919227,0.0237115497274332
22123,Psmd3,-0.729711300336105,6.64636555150339,10.7659448938609,0.00258498553450769,0.0237115497274332
224836,Usp49,-1.05267776566138,4.26969734510546,10.7741454783229,0.00258681430787877,0.0237203191882041
72016,Tedc2,-1.31393748981577,3.88722571713726,10.8582175022438,0.00259051287945251,0.0237462224454097
73233,Zfp942,-0.75809784141544,3.60512053088919,10.7519153172791,0.00259947475908658,0.0238124489520985
170756,Slc8b1,1.00969680113056,5.0721048945481,10.8052985529632,0.00259948990179463,0.0238124489520985
54399,Bet1l,0.550372503881611,4.29663928848802,10.7510213688026,0.00260040095150485,0.023812768686304
27027,Tspan32,-1.01151742589683,4.90357795930088,10.78909209181,0.00260344265356922,0.0238325927522256
71130,Sh2d6,-5.27650490015252,-1.32636282300281,11.4456175209095,0.00260443818560276,0.0238336786015143
320165,Tacc1,-0.375754053223126,6.56650334070517,10.7451962704043,0.00260644485512247,0.0238440137049389
23923,Aadat,5.25994113511009,4.98190378282395,11.1775983107033,0.00261254300300865,0.0238905072441323
12041,Bckdk,-0.653364571688777,5.29958470821047,10.7385520943845,0.00261335705445292,0.0238905072441323
23797,Akt3,-0.651516041079564,4.45666745916768,10.7377774877301,0.00261416419088449,0.0238905072441323
67238,Fam220a,0.69183110477579,6.22761583742685,10.7335646695499,0.00261855862467697,0.023922623482385
216131,Trappc10,-0.556541122649148,6.38042045718131,10.7275288352012,0.00262486851838184,0.0239722115124664
66795,Atg10,-0.796960993458171,2.63110418836586,10.7258948550673,0.00262657950168611,0.0239797797367574
55982,Paxip1,-0.664384187957097,5.62106499781389,10.7195966674285,0.00263318573099279,0.0240320198061293
80859,Nfkbiz,1.07769581621409,2.54632357338667,10.7178451906371,0.00263502604640148,0.0240407428382496
384179,Gm5292,-0.599026479819424,3.56939239145948,10.7083162512494,0.00264506258292899,0.024122691319701
80743,Vps16,-0.450433386602657,5.58120585788054,10.70763353353,0.00264578324530073,0.024122691319701
13875,Erf,-0.695093790803726,4.07273177194597,10.6996565776742,0.00265421921980322,0.0241914903336793
107815,Scml2,-1.85197486505822,1.36963754040353,10.6884391023985,0.00267214870497939,0.0243467414189188
68278,Ddx39,-0.722444652468445,6.6852140387414,10.6744447368582,0.00268107261761421,0.0244198634966946
66070,Cwc15,-0.409250577131129,6.18257988326123,10.6728018188527,0.00268283262089714,0.024426255260296
20618,Sncg,1.91065443236249,1.51123796959856,10.6721121510274,0.00268357180938386,0.024426255260296
75965,Zdhhc20,-0.777832137004271,5.58352880870395,10.6660700554459,0.0026900571250227,0.0244770882494115
69430,1700048O20Rik,-1.33793526695555,1.17842949217556,10.6536493971548,0.00270344192069929,0.0245906452351694
667962,Zfp966,-0.709036556235326,3.14669637873883,10.6522324852886,0.00270497336517253,0.0245963436239626
69573,Hilpda,0.863672000997224,3.26563940005811,10.6488359536205,0.00270864824849375,0.0246215219885657
93897,Fzd10,2.18096902184328,2.09995814652568,10.7833422185003,0.00271702372587587,0.0246876955327902
68572,Mrpl58,-0.57627766227708,5.23921449003176,10.640449722644,0.00271774476743472,0.0246876955327902
24070,Mpdu1,-0.474350085870558,5.33577243579985,10.6289935339663,0.00273022441147917,0.0247927728966229
72322,Xpo5,-0.629129887453299,5.24217329164826,10.6278522552704,0.00273147102052566,0.0247958085727678
100303732,Zfp967,-0.679493250732878,3.10819722237674,10.6266549115495,0.00273277952716474,0.0247963182843813
16891,Lipg,1.74760892135614,1.56678481449379,10.6261314155328,0.00273335183708033,0.0247963182843813
107650,Pi4kb,-0.422603451064492,5.50258108872991,10.6239707045916,0.00273571539043277,0.0248094790112019
74316,Isca2,-0.579045115268687,4.89654180260606,10.6155569198235,0.00274494001387737,0.0248848314333466
84004,Mcam,0.922356949743578,4.75995258519749,10.613668633171,0.00274701486959435,0.0248899398685738
20365,Serf1,-0.743644357536466,1.95807385633881,10.6133773703203,0.00274733506036724,0.0248899398685738
68055,Atp5s,-0.70691769037071,2.36264739304714,10.6091401078654,0.00275199770705781,0.0249238739353963
100503260,Gm19617,-0.989765141376724,0.150303691186716,10.6071437474652,0.00275419743442571,0.0249354870320641
20185,Ncor1,-0.526955471420029,7.62716670071237,10.6050375324479,0.00275652025799392,0.0249482064908481
12044,Bcl2a1a,1.18700535137192,4.66036804498476,10.7155337287998,0.00275766701889922,0.0249502769329766
238896,Cdc20b,-4.31325100482063,-3.00987456314157,11.0642951612131,0.00276065487200566,0.024968997925538
231580,Gak,-0.416712219566905,6.5482230738204,10.5970952882394,0.00276529827950633,0.0250026752956429
240186,Zfp438,-0.63572612361296,2.46589447559145,10.5959547095524,0.00276656135100796,0.0250057768403876
12455,Ccnt1,-0.616887708784565,4.09943756374549,10.5869324042655,0.00277657451103489,0.0250879383761361
69232,Qrich1,-0.429166196706921,6.3148283972866,10.5860854962752,0.00277751642865333,0.0250881086787533
433806,Chchd2-ps,-0.578973491820345,4.01709383891646,10.5796737708609,0.002784658611202,0.0251442645826774
59083,Fetub,3.40844299559829,7.6882215155142,11.0335450494119,0.00278750331004785,0.0251547784585834
230163,Aldob,3.10541757322715,10.1049890767949,11.0333800103387,0.00278767403941474,0.0251547784585834
18415,Hspa4l,-0.774097081678921,4.97933389115619,10.575020818619,0.00278985402372229,0.0251641411863487
212377,Mms22l,-1.02898769358958,4.6339211490952,10.6057482989018,0.00279056335905129,0.0251641411863487
108100,Baiap2,0.910540172624276,4.26078867894388,10.5700101199712,0.00279546055507396,0.025184571921838
18624,Pepd,0.709138736742023,5.21004435128419,10.5698765972752,0.00279561012095329,0.025184571921838
66181,Nop10,-0.535316021418959,5.72505096426902,10.5693601105482,0.00279618874629815,0.025184571921838
15199,Hebp1,-0.740885476838997,6.80344501381714,10.5690506595188,0.00279653548916837,0.025184571921838
13722,Aimp1,-0.535474177665109,4.98177362213099,10.5633262937381,0.00280295804662769,0.025234049933519
60532,Wtap,-0.467154127621278,6.48211445269892,10.5619771439487,0.0028044740598268,0.0252366916375313
382252,Bclaf3,-0.785045655520919,2.87002661426468,10.5614127181559,0.0028051085557593,0.0252366916375313
76429,Lhpp,-0.96047106154917,4.15260039203618,10.553283557277,0.00281426405576144,0.0253106825848908
68499,Mrpl53,-0.716273278524427,3.87873520792905,10.5517637269585,0.00281597933544805,0.0253177315111288
66899,Fip1l1,-0.486406666437626,5.93804190511169,10.5487000419914,0.00281944042879008,0.0253404667374621
71743,Coasy,-0.597237514377271,5.4425777608288,10.5475667902779,0.00282072184058788,0.0253436029439134
69151,Lzic,0.644900333403502,4.70677650093248,10.5338715569879,0.00283625721567714,0.0254747636698245
227700,Sh3glb2,-0.725462370115944,4.80611661536889,10.5303664998883,0.00284024800410131,0.0255021805429367
237459,Cdk17,-0.425690989189588,5.94827114587031,10.5217006788672,0.00285014069447777,0.0255825541397659
54608,Abhd2,-0.591011774136089,5.42642545655948,10.5202903233115,0.00285175422704001,0.0255831256339515
230654,Lrrc41,-0.468929567929843,5.14921357146359,10.5199996212752,0.00285208693001483,0.0255831256339515
72265,Tram1,-0.498784272377953,6.86084508717547,10.5159572735802,0.00285671765121574,0.0256162088559527
214063,Dnajc16,-0.545569636154945,3.88685144565765,10.5090370647888,0.00286466390332734,0.0256789908405455
224794,Enpp4,-0.770481646261588,4.98489695962724,10.5040819119463,0.00287036835594895,0.0257103048216992
67456,Ergic2,-0.443766017043966,5.09610375148992,10.5034430815915,0.00287110467688243,0.0257103048216992
20613,Snai1,1.33571403436742,0.845275184918449,10.5033916002858,0.00287116402349245,0.0257103048216992
74026,Msl1,-0.596461552614753,6.15887923197121,10.5027176714688,0.0028719410367813,0.0257103048216992
69941,2810408I11Rik,-1.33792581042642,1.28267032347355,10.5006100898233,0.00287437245573069,0.0257208659248008
15209,Hesx1,-1.71616798592564,-1.34042385952485,10.5000547843217,0.00287501345448857,0.0257208659248008
239833,Lmln,-0.961285741186527,0.856097861277625,10.492262044455,0.00288402499231521,0.025792996138906
213827,Arcn1,-0.447727036088775,7.42631015856047,10.4906211450708,0.00288592640225643,0.0258015110812261
620790,Gm14443,-2.25895216646228,-1.71610143406146,10.4853255286158,0.00289207196217689,0.02584795260112
21743,Inmt,2.66151386687321,7.27529302751644,10.9020732142904,0.00289491107853208,0.0258566454535837
12716,Ckmt1,1.96310782661164,1.92775249462602,10.4980373951637,0.00289494727971062,0.0258566454535837
66849,Ppp1r2,-0.484510676153389,5.81304123930797,10.4814766331427,0.00289654743972117,0.0258624385230558
329908,Usp24,-0.606405944031669,6.87937324754068,10.4782845021442,0.00290026488829269,0.0258785262680204
110648,Lmx1a,-4.79689781892464,-3.15561560181593,11.735932044468,0.00290117097049931,0.0258785262680204
107022,Gramd3,0.992645326902691,5.27957875790091,10.5426732770119,0.00290120569331683,0.0258785262680204
21843,Tial1,-0.592383027927746,5.9041285629793,10.4749307769854,0.0029041760550337,0.0258893508292042
106068,Slc45a4,-0.617074262955826,4.43966081972241,10.474801113096,0.0029043273850052,0.0258893508292042
11774,Ap3b1,-0.548344989504749,6.05297215938914,10.4739877334571,0.00290527686923996,0.0258893508292042
100861760,NA,5.36581960716812,-4.71639427791912,10.5986715689266,0.0029081027713679,0.0259060390766988
665649,Gm7730,0.707511767460515,4.05334576585344,10.4599603293391,0.00292170417098124,0.0260186755121557
65964,Map3k20,0.711148027321959,4.96958855077266,10.455700560684,0.00292671249203414,0.0260547392142142
81898,Sf3b1,-0.494983258774183,8.48232426972604,10.4541384063294,0.00292855147219379,0.0260564664514637
18792,Plau,1.12112283926141,3.69533622612767,10.4539070702469,0.00292882390850368,0.0260564664514637
15452,Hprt,-0.428607913111588,5.79516644726157,10.451661435468,0.00293146993084599,0.026071472922272
78330,Ndufv3,-0.520276962619372,6.00096563031109,10.4494371692732,0.00293409331072826,0.026086268267021
98758,Hnrnpf,-0.465133144845356,9.34082965634585,10.4474334030376,0.00293645878818812,0.0260987617410611
67437,Ssr3,-0.479400616618164,7.6881797746043,10.444901743283,0.00293945038709131,0.0261168100917799
19879,Slc22a8,5.92048698090156,-3.68387482126079,10.5666480213674,0.00294496904475003,0.0261572920481245
12867,Cox7c,-0.645669714021021,6.69249494811049,10.4294825749557,0.00295774179871539,0.026255440832684
234878,Map3k21,4.96866546641357,0.862867782854646,10.55547405758,0.00295795135323884,0.026255440832684
66847,Hint3,-0.562150861802392,3.32249041072422,10.4216810948219,0.00296704315187255,0.0263275435275038
327743,Wisp3,-2.40277830466489,-0.494642999678645,10.416649692771,0.00297305855975705,0.0263723102466178
68323,Nudt22,-0.785398210819984,2.54345496865533,10.415409276696,0.00297454358342512,0.0263768744058438
26417,Mapk3,-0.424901937963077,5.80496438295276,10.4104002283165,0.00298054853177926,0.0264215031132513
67465,Sf3a1,-0.597504643446864,6.51039132014165,10.4056689534352,0.00298623246213901,0.0264632579355971
22364,Vpreb3,-1.50620459058444,2.71949949250248,10.448545791968,0.00299210219908816,0.0265066315739952
74498,Gorasp1,-0.800235955654871,3.51898673509525,10.3979851521863,0.00299548828947594,0.02652798182459
20728,Spic,1.31860136946979,4.86480150278993,10.5751425364368,0.00299656952858794,0.0265283125117832
71832,Csl,-0.921335445657625,0.228962762624068,10.3963369228479,0.00299747774839716,0.0265283125117832
240185,Jcad,-0.863235932377428,4.25241041496083,10.3935511184117,0.00300084352587561,0.0265494551399001
109929,Zbtb25,-0.639902322213181,3.251781343938,10.3903625401503,0.00300470092289141,0.0265749321130054
11569,Aebp2,0.657074362647727,6.22083430396845,10.3882060931976,0.00300731271910346,0.0265893794380329
69534,Avpi1,0.909716339129535,3.49881487376713,10.3863459390473,0.00300956762103046,0.026600662885199
230857,Ece1,0.695245674097172,6.50247684441505,10.3832061372884,0.00301337785656389,0.0266256816526496
71523,8430429K09Rik,-0.784833123500933,1.80199156645269,10.3823256639332,0.00301444726695197,0.026626474575394
